month,hour,day_type,daylight_savings_status,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,carbon_intensity,electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
2,8,6,0,0.5078833,0.0,0.0,0.0,99.76667,0.1069102,0.21,0.21,0.5,0.21,12.2,80.0,133.0,265.0,16.1,13.3,12.8,70.0,80.0,83.0,449.0,0.0,53.0,127.0,0.0,1.0
2,9,6,0,0.5067,0.0,0.0,0.0,280.1375,0.11051189,0.21,0.21,0.21,0.21,13.3,78.0,139.0,30.0,15.6,13.3,12.8,72.0,80.0,86.0,466.0,0.0,132.0,265.0,0.0,4.0
2,10,6,0,2.2466166,0.0,0.0,0.0,432.61667,0.10854941,0.21,0.5,0.21,0.21,13.9,75.0,343.0,73.0,15.0,13.3,14.4,72.0,80.0,78.0,173.0,0.0,412.0,62.0,0.0,258.0
2,11,6,0,2.3215,0.0,0.0,0.0,540.14166,0.10663953,0.21,0.5,0.21,0.21,15.0,70.0,331.0,87.0,14.4,12.8,15.6,72.0,83.0,75.0,88.0,0.0,269.0,7.0,0.0,9.0
2,12,6,0,1.0005667,0.0,0.0,0.0,625.175,0.10495541,0.21,0.5,0.21,0.21,15.6,72.0,572.0,263.0,13.9,12.8,16.7,75.0,93.0,70.0,24.0,0.0,243.0,2.0,0.0,10.0
2,13,6,0,0.85728335,0.0,0.0,0.0,486.57083,0.106043585,0.21,0.5,0.21,0.21,16.1,70.0,484.0,134.0,13.3,12.8,16.1,80.0,83.0,72.0,0.0,0.0,304.0,0.0,0.0,9.0
2,14,6,0,0.880175,0.0,0.0,0.0,371.94376,0.1080818,0.21,0.5,0.21,0.21,16.1,70.0,449.0,127.0,13.3,12.8,15.6,80.0,83.0,78.0,0.0,0.0,293.0,0.0,0.0,8.0
2,15,6,0,0.70235,0.0,0.0,0.0,139.60417,0.111070275,0.21,0.21,0.21,0.21,15.6,72.0,466.0,265.0,13.3,12.8,15.0,80.0,83.0,78.0,0.0,0.0,246.0,0.0,0.0,5.0
2,16,6,0,0.68048334,0.0,0.0,0.0,42.797916,0.1126552,0.5,0.21,0.21,0.5,15.0,72.0,173.0,62.0,13.3,12.8,14.4,80.0,83.0,78.0,0.0,0.0,92.0,0.0,0.0,6.0
2,17,6,0,0.67431664,0.0,0.0,0.0,5.7083335,0.11701486,0.5,0.21,0.21,0.5,14.4,72.0,88.0,7.0,12.8,12.8,13.9,83.0,83.0,83.0,0.0,0.0,43.0,0.0,0.0,2.0
2,18,6,0,1.1326166,0.0,0.0,0.0,0.0,0.12474378,0.5,0.21,0.21,0.5,13.9,75.0,24.0,2.0,12.8,12.8,13.3,93.0,83.0,87.0,0.0,0.0,14.0,0.0,0.0,0.0
2,19,6,0,1.55165,0.0,0.0,0.0,0.0,0.12471723,0.5,0.21,0.21,0.5,13.3,80.0,0.0,0.0,12.8,12.8,12.8,83.0,83.0,90.0,0.0,19.0,0.0,0.0,0.0,0.0
2,20,6,0,3.0278666,0.0,0.0,0.0,0.0,0.1207996,0.5,0.21,0.21,0.5,13.3,80.0,0.0,0.0,12.8,12.8,12.8,83.0,83.0,93.0,0.0,53.0,0.0,0.0,1.0,0.0
2,21,6,0,2.7198834,0.0,0.0,0.0,0.0,0.116468176,0.21,0.21,0.21,0.21,13.3,80.0,0.0,0.0,12.8,12.8,12.8,83.0,86.0,90.0,0.0,132.0,0.0,0.0,4.0,0.0
2,22,6,0,1.3874167,0.0,0.0,0.0,0.0,0.10837103,0.21,0.21,0.21,0.21,13.3,80.0,0.0,0.0,12.8,14.4,12.8,83.0,78.0,90.0,0.0,412.0,0.0,0.0,258.0,0.0
2,23,6,0,2.3677666,0.0,0.0,0.0,0.0,0.0975567,0.21,0.21,0.21,0.21,12.8,83.0,0.0,0.0,12.8,15.6,12.8,83.0,75.0,90.0,0.0,269.0,0.0,0.0,9.0,0.0
2,24,6,0,0.9542083,0.0,0.0,0.0,0.0,0.08915053,0.21,0.21,0.21,0.21,12.8,93.0,0.0,0.0,12.8,16.7,14.4,83.0,70.0,93.0,0.0,243.0,0.0,0.0,10.0,0.0
2,1,7,0,1.78915,0.0,0.0,0.0,0.0,0.08547078,0.21,0.21,0.21,0.21,12.8,83.0,0.0,0.0,12.8,16.1,12.8,83.0,72.0,90.0,19.0,304.0,0.0,0.0,9.0,0.0
2,2,7,0,0.5042667,0.0,0.0,0.0,0.0,0.087213226,0.21,0.21,0.21,0.21,12.8,83.0,0.0,0.0,12.8,15.6,12.2,83.0,78.0,96.0,53.0,293.0,0.0,1.0,8.0,0.0
2,3,7,0,0.50408334,0.0,0.0,0.0,0.0,0.08470239,0.21,0.21,0.21,0.21,12.8,83.0,0.0,0.0,12.8,15.0,12.2,86.0,78.0,90.0,132.0,246.0,0.0,4.0,5.0,0.0
2,4,7,0,0.5036167,0.0,0.0,0.0,0.0,0.08432503,0.21,0.21,0.5,0.21,12.8,83.0,0.0,0.0,14.4,14.4,12.2,78.0,78.0,93.0,412.0,92.0,0.0,258.0,6.0,0.0
2,5,7,0,0.50371665,0.0,0.0,0.0,0.0,0.09086362,0.21,0.21,0.5,0.21,12.8,83.0,0.0,0.0,15.6,13.9,12.2,75.0,83.0,93.0,269.0,43.0,0.0,9.0,2.0,0.0
2,6,7,0,0.5032,0.0,0.0,0.0,0.0,0.1016402,0.21,0.21,0.5,0.21,12.8,83.0,0.0,0.0,16.7,13.3,12.2,70.0,87.0,93.0,243.0,14.0,0.0,10.0,0.0,0.0
2,7,7,0,0.44086668,0.0,0.0,0.0,33.870834,0.098238245,0.21,0.21,0.5,0.21,12.8,83.0,19.0,0.0,16.1,12.8,12.2,72.0,90.0,93.0,304.0,0.0,16.0,9.0,0.0,0.0
2,8,7,0,0.79845,0.0,0.0,0.0,112.89167,0.09500109,0.21,0.21,0.5,0.21,12.8,83.0,53.0,1.0,15.6,12.8,12.2,78.0,93.0,96.0,293.0,0.0,84.0,8.0,0.0,0.0
2,9,7,0,1.0920334,0.0,0.0,0.0,170.30833,0.10038025,0.21,0.21,0.21,0.21,12.8,86.0,132.0,4.0,15.0,12.8,13.3,78.0,90.0,90.0,246.0,0.0,195.0,5.0,0.0,0.0
2,10,7,0,1.0477333,0.0,0.0,0.0,118.479164,0.102428585,0.21,0.5,0.21,0.21,14.4,78.0,412.0,258.0,14.4,12.8,13.9,78.0,90.0,83.0,92.0,0.0,289.0,6.0,0.0,1.0
2,11,7,0,0.7923667,0.0,0.0,0.0,336.65,0.104803994,0.21,0.5,0.21,0.21,15.6,75.0,269.0,9.0,13.9,12.8,14.4,83.0,90.0,81.0,43.0,0.0,329.0,2.0,0.0,0.0
2,12,7,0,0.56035,0.0,0.0,0.0,236.79167,0.10265379,0.21,0.5,0.21,0.21,16.7,70.0,243.0,10.0,13.3,14.4,14.4,87.0,93.0,81.0,14.0,0.0,374.0,0.0,0.0,2.0
2,13,7,0,0.4225,0.0,0.0,0.0,344.81668,0.10181978,0.21,0.5,0.21,0.21,16.1,72.0,304.0,9.0,12.8,12.8,14.4,90.0,90.0,81.0,0.0,0.0,360.0,0.0,0.0,0.0
2,14,7,0,0.5491,0.0,0.0,0.0,172.4875,0.10612296,0.21,0.5,0.21,0.21,15.6,78.0,293.0,8.0,12.8,12.2,14.4,93.0,96.0,84.0,0.0,0.0,348.0,0.0,0.0,1.0
2,15,7,0,0.6504,0.0,0.0,0.0,100.754166,0.1122429,0.21,0.21,0.21,0.21,15.0,78.0,246.0,5.0,12.8,12.2,15.6,90.0,90.0,75.0,0.0,0.0,311.0,0.0,0.0,0.0
2,16,7,0,0.65176666,0.0,0.0,0.0,118.504166,0.123934515,0.5,0.21,0.21,0.5,14.4,78.0,92.0,6.0,12.8,12.2,16.1,90.0,93.0,72.0,0.0,0.0,208.0,0.0,0.0,2.0
2,17,7,0,3.2745667,0.0,0.0,0.0,1.4041667,0.1282566,0.5,0.21,0.21,0.5,13.9,83.0,43.0,2.0,12.8,12.2,16.1,90.0,93.0,72.0,0.0,0.0,121.0,0.0,0.0,1.0
2,18,7,0,2.5167832,0.0,0.0,0.0,0.0,0.13465695,0.5,0.21,0.21,0.5,13.3,87.0,14.0,0.0,14.4,12.2,15.0,93.0,93.0,87.0,0.0,0.0,32.0,0.0,0.0,0.0
2,19,7,0,2.2480333,0.0,0.0,0.0,0.0,0.13821378,0.5,0.21,0.21,0.5,12.8,90.0,0.0,0.0,12.8,12.2,14.4,90.0,93.0,90.0,0.0,16.0,0.0,0.0,0.0,0.0
2,20,7,0,2.1048667,0.0,0.0,0.0,0.0,0.13054897,0.5,0.21,0.21,0.5,12.8,93.0,0.0,0.0,12.2,12.2,14.4,96.0,96.0,93.0,0.0,84.0,0.0,0.0,0.0,0.0
2,21,7,0,2.2227666,0.0,0.0,0.0,0.0,0.12643494,0.21,0.21,0.21,0.21,12.8,90.0,0.0,0.0,12.2,13.3,14.4,90.0,90.0,93.0,0.0,195.0,0.0,0.0,0.0,0.0
2,22,7,0,1.2327833,0.0,0.0,0.0,0.0,0.113079675,0.21,0.21,0.21,0.21,12.8,90.0,0.0,0.0,12.2,13.9,14.4,93.0,83.0,93.0,0.0,289.0,0.0,0.0,1.0,0.0
2,23,7,0,1.8551333,0.0,0.0,0.0,0.0,0.10396864,0.21,0.21,0.21,0.21,12.8,90.0,0.0,0.0,12.2,14.4,14.4,93.0,81.0,93.0,0.0,329.0,0.0,0.0,0.0,0.0
2,24,7,0,0.91995,0.0,0.0,0.0,0.0,0.10000522,0.21,0.21,0.21,0.21,14.4,93.0,0.0,0.0,12.2,14.4,13.5,93.0,81.0,90.0,0.0,374.0,0.0,0.0,2.0,0.0
2,1,1,0,0.59601665,0.0,0.0,0.0,0.0,0.09640792,0.21,0.21,0.21,0.21,12.8,90.0,0.0,0.0,12.2,14.4,14.4,93.0,81.0,93.0,16.0,360.0,0.0,0.0,0.0,0.0
2,2,1,0,0.506,0.0,0.0,0.0,0.0,0.09724211,0.21,0.21,0.21,0.21,12.2,96.0,0.0,0.0,12.2,14.4,14.4,96.0,84.0,96.0,84.0,348.0,0.0,0.0,1.0,0.0
2,3,1,0,0.50215,0.0,0.0,0.0,0.0,0.0983274,0.21,0.21,0.21,0.21,12.2,90.0,0.0,0.0,13.3,15.6,13.9,90.0,75.0,100.0,195.0,311.0,0.0,0.0,0.0,0.0
2,4,1,0,0.50085,0.0,0.0,0.0,0.0,0.09635583,0.21,0.21,0.5,0.21,12.2,93.0,0.0,0.0,13.9,16.1,13.9,83.0,72.0,100.0,289.0,208.0,0.0,1.0,2.0,0.0
2,5,1,0,1.5048667,0.0,0.0,0.0,0.0,0.10854493,0.21,0.21,0.5,0.21,12.2,93.0,0.0,0.0,14.4,16.1,14.4,81.0,72.0,100.0,329.0,121.0,0.0,0.0,1.0,0.0
2,6,1,0,1.1336,0.0,0.0,0.0,0.0,0.12739469,0.21,0.21,0.5,0.21,12.2,93.0,0.0,0.0,14.4,15.0,14.4,81.0,87.0,100.0,374.0,32.0,0.0,2.0,0.0,0.0
2,7,1,0,1.2655166,0.0,0.0,0.0,39.1375,0.1351991,0.21,0.21,0.5,0.21,12.2,93.0,16.0,0.0,14.4,14.4,14.4,81.0,90.0,100.0,360.0,0.0,10.0,0.0,0.0,0.0
2,8,1,0,1.66105,0.0,0.0,0.0,62.9125,0.13484286,0.21,0.21,0.5,0.21,12.2,96.0,84.0,0.0,14.4,14.4,14.4,84.0,93.0,100.0,348.0,0.0,46.0,1.0,0.0,1.0
2,9,1,0,0.52021664,0.0,0.0,0.0,86.64167,0.13176282,0.21,0.21,0.21,0.21,13.3,90.0,195.0,0.0,15.6,14.4,15.6,75.0,93.0,97.0,311.0,0.0,113.0,0.0,0.0,0.0
2,10,1,0,1.3119,0.0,0.0,0.0,139.17084,0.13218905,0.21,0.5,0.21,0.21,13.9,83.0,289.0,1.0,16.1,14.4,17.2,72.0,93.0,90.0,208.0,0.0,254.0,2.0,0.0,0.0
2,11,1,0,0.4097,0.0,0.0,0.0,212.02083,0.12912044,0.21,0.5,0.21,0.21,14.4,81.0,329.0,0.0,16.1,14.4,18.3,72.0,93.0,87.0,121.0,0.0,296.0,1.0,0.0,156.0
2,12,1,0,1.2622,0.0,0.0,0.0,142.97084,0.12959151,0.21,0.5,0.21,0.21,14.4,81.0,374.0,2.0,15.0,13.5,17.2,87.0,90.0,93.0,32.0,0.0,295.0,0.0,0.0,160.0
2,13,1,0,0.40738332,0.0,0.0,0.0,96.770836,0.1308091,0.21,0.5,0.21,0.21,14.4,81.0,360.0,0.0,14.4,14.4,17.2,90.0,93.0,93.0,0.0,0.0,162.0,0.0,0.0,4.0
2,14,1,0,0.9209167,0.0,0.0,0.0,58.1625,0.13374998,0.21,0.5,0.21,0.21,14.4,84.0,348.0,1.0,14.4,14.4,17.2,93.0,96.0,90.0,0.0,0.0,189.0,0.0,0.0,11.0
2,15,1,0,0.75796664,0.0,0.0,0.0,36.629166,0.13959213,0.21,0.21,0.21,0.21,15.6,75.0,311.0,0.0,14.4,13.9,16.7,93.0,100.0,93.0,0.0,0.0,141.0,0.0,0.0,7.0
2,16,1,0,2.3789,0.0,0.0,0.0,6.9125,0.14475371,0.5,0.21,0.21,0.5,16.1,72.0,208.0,2.0,14.4,13.9,16.1,93.0,100.0,93.0,0.0,0.0,95.0,0.0,0.0,0.0
2,17,1,0,2.6832166,0.0,0.0,0.0,0.0,0.14874479,0.5,0.21,0.21,0.5,16.1,72.0,121.0,1.0,14.4,14.4,16.1,93.0,100.0,93.0,0.0,0.0,54.0,0.0,0.0,2.0
2,18,1,0,1.93555,0.0,0.0,0.0,0.0,0.15348291,0.5,0.21,0.21,0.5,15.0,87.0,32.0,0.0,13.5,14.4,15.6,90.0,100.0,93.0,0.0,0.0,15.0,0.0,0.0,0.0
2,19,1,0,1.0971,0.0,0.0,0.0,0.0,0.15426794,0.5,0.21,0.21,0.5,14.4,90.0,0.0,0.0,14.4,14.4,15.6,93.0,100.0,93.0,0.0,10.0,0.0,0.0,0.0,0.0
2,20,1,0,2.13345,0.0,0.0,0.0,0.0,0.1530178,0.5,0.21,0.21,0.5,14.4,93.0,0.0,0.0,14.4,14.4,16.1,96.0,100.0,90.0,0.0,46.0,0.0,0.0,1.0,0.0
2,21,1,0,2.2991166,0.0,0.0,0.0,0.0,0.14176503,0.21,0.21,0.21,0.21,14.4,93.0,0.0,0.0,13.9,15.6,16.1,100.0,97.0,90.0,0.0,113.0,0.0,0.0,0.0,0.0
2,22,1,0,1.2138333,0.0,0.0,0.0,0.0,0.12526728,0.21,0.21,0.21,0.21,14.4,93.0,0.0,0.0,13.9,17.2,15.2,100.0,90.0,84.0,0.0,254.0,0.0,0.0,0.0,0.0
2,23,1,0,2.1148,0.0,0.0,0.0,0.0,0.120879345,0.21,0.21,0.21,0.21,14.4,93.0,0.0,0.0,14.4,18.3,14.4,100.0,87.0,87.0,0.0,296.0,0.0,0.0,156.0,0.0
2,24,1,0,2.0762417,0.0,0.0,0.0,0.0,0.098830156,0.21,0.21,0.21,0.21,13.5,90.0,0.0,0.0,14.4,17.2,12.8,100.0,93.0,77.0,0.0,295.0,0.0,0.0,160.0,0.0
2,1,2,0,0.55703336,0.0,0.0,0.0,0.0,0.092179835,0.21,0.21,0.21,0.21,14.4,93.0,0.0,0.0,14.4,17.2,12.6,100.0,93.0,90.0,10.0,162.0,0.0,0.0,4.0,0.0
2,2,2,0,0.5096167,0.0,0.0,0.0,0.0,0.08900254,0.21,0.21,0.21,0.21,14.4,96.0,0.0,0.0,14.4,17.2,11.7,100.0,90.0,90.0,46.0,189.0,0.0,1.0,11.0,0.0
2,3,2,0,0.50666666,0.0,0.0,0.0,0.0,0.09201801,0.21,0.21,0.21,0.21,13.9,100.0,0.0,0.0,15.6,16.7,10.9,97.0,93.0,90.0,113.0,141.0,0.0,0.0,7.0,0.0
2,4,2,0,0.50401664,0.0,0.0,0.0,0.0,0.094833665,0.21,0.21,0.5,0.21,13.9,100.0,0.0,0.0,17.2,16.1,10.0,90.0,93.0,86.0,254.0,95.0,0.0,0.0,0.0,0.0
2,5,2,0,0.49995,0.0,0.0,0.0,0.0,0.10849593,0.21,0.21,0.5,0.21,14.4,100.0,0.0,0.0,18.3,16.1,8.9,87.0,93.0,86.0,296.0,54.0,0.0,156.0,2.0,0.0
2,6,2,0,0.49455,0.0,0.0,0.0,0.0,0.13428552,0.21,0.21,0.5,0.21,14.4,100.0,0.0,0.0,17.2,15.6,8.3,93.0,93.0,86.0,295.0,15.0,0.0,160.0,0.0,0.0
2,7,2,0,0.8810167,0.0,0.0,0.0,29.591667,0.1436229,0.21,0.21,0.5,0.21,14.4,100.0,10.0,0.0,17.2,15.6,8.3,93.0,93.0,86.0,162.0,0.0,22.0,4.0,0.0,17.0
2,8,2,0,0.74001664,0.0,0.0,0.0,112.8,0.140881,0.21,0.21,0.5,0.21,14.4,100.0,46.0,1.0,17.2,16.1,9.4,90.0,90.0,80.0,189.0,0.0,152.0,11.0,0.0,467.0
2,9,2,0,1.6470333,0.0,0.0,0.0,308.95416,0.14161998,0.21,0.21,0.21,0.21,15.6,97.0,113.0,0.0,16.7,16.1,12.2,93.0,90.0,59.0,141.0,0.0,350.0,7.0,0.0,694.0
2,10,2,0,2.1041,0.0,0.0,0.0,564.12085,0.13554391,0.21,0.5,0.21,0.21,17.2,90.0,254.0,0.0,16.1,15.2,15.6,93.0,84.0,54.0,95.0,0.0,525.0,0.0,0.0,741.0
2,11,2,0,0.44735,0.0,0.0,0.0,456.20416,0.1335304,0.21,0.5,0.21,0.21,18.3,87.0,296.0,156.0,16.1,14.4,16.1,93.0,87.0,58.0,54.0,0.0,689.0,2.0,0.0,885.0
2,12,2,0,0.44891667,0.0,0.0,0.0,476.6125,0.13761169,0.21,0.5,0.21,0.21,17.2,93.0,295.0,160.0,15.6,12.8,16.7,93.0,77.0,54.0,15.0,0.0,752.0,0.0,0.0,890.0
2,13,2,0,0.45843333,0.0,0.0,0.0,557.23334,0.13907504,0.21,0.5,0.21,0.21,17.2,93.0,162.0,4.0,15.6,12.6,16.1,93.0,90.0,63.0,0.0,0.0,788.0,0.0,0.0,930.0
2,14,2,0,0.45195,0.0,0.0,0.0,597.4083,0.13959289,0.21,0.5,0.21,0.21,17.2,90.0,189.0,11.0,16.1,11.7,16.1,90.0,90.0,60.0,0.0,0.0,722.0,0.0,0.0,909.0
2,15,2,0,0.44905,0.0,0.0,0.0,459.35,0.13950832,0.21,0.21,0.21,0.21,16.7,93.0,141.0,7.0,16.1,10.9,15.6,90.0,90.0,67.0,0.0,0.0,595.0,0.0,0.0,867.0
2,16,2,0,0.4414,0.0,0.0,0.0,237.16667,0.14115953,0.5,0.21,0.21,0.5,16.1,93.0,95.0,0.0,15.2,10.0,15.6,84.0,86.0,67.0,0.0,0.0,385.0,0.0,0.0,716.0
2,17,2,0,0.44395,0.0,0.0,0.0,16.4125,0.14501739,0.5,0.21,0.21,0.5,16.1,93.0,54.0,2.0,14.4,8.9,15.0,87.0,86.0,67.0,0.0,0.0,203.0,0.0,0.0,463.0
2,18,2,0,2.8274667,0.0,0.0,0.0,0.0,0.14909938,0.5,0.21,0.21,0.5,15.6,93.0,15.0,0.0,12.8,8.3,13.9,77.0,86.0,72.0,0.0,0.0,45.0,0.0,0.0,47.0
2,19,2,0,1.557,0.0,0.0,0.0,0.0,0.14272176,0.5,0.21,0.21,0.5,15.6,93.0,0.0,0.0,12.6,8.3,13.3,90.0,86.0,78.0,0.0,22.0,0.0,0.0,17.0,0.0
2,20,2,0,0.69476664,0.0,0.0,0.0,0.0,0.1394685,0.5,0.21,0.21,0.5,16.1,90.0,0.0,0.0,11.7,9.4,12.8,90.0,80.0,77.0,0.0,152.0,0.0,0.0,467.0,0.0
2,21,2,0,1.1168833,0.0,0.0,0.0,0.0,0.12482664,0.21,0.21,0.21,0.21,16.1,90.0,0.0,0.0,10.9,12.2,13.3,90.0,59.0,78.0,0.0,350.0,0.0,0.0,694.0,0.0
2,22,2,0,1.2535833,0.0,0.0,0.0,0.0,0.10742931,0.21,0.21,0.21,0.21,15.2,84.0,0.0,0.0,10.0,15.6,13.3,86.0,54.0,78.0,0.0,525.0,0.0,0.0,741.0,0.0
2,23,2,0,0.6430445,0.0,0.0,0.0,0.0,0.103553995,0.21,0.21,0.21,0.21,14.4,87.0,0.0,0.0,8.9,16.1,13.9,86.0,58.0,75.0,0.0,689.0,0.0,0.0,885.0,0.0
2,24,2,0,0.8464417,0.0,0.0,0.0,0.0,0.09385992,0.21,0.21,0.21,0.21,12.8,77.0,0.0,0.0,8.3,16.7,12.8,86.0,54.0,80.0,0.0,752.0,0.0,0.0,890.0,0.0
3,1,3,0,0.93605,0.0,0.0,0.0,0.0,0.08795415,0.21,0.21,0.21,0.21,12.6,90.0,0.0,0.0,8.3,16.1,12.8,86.0,63.0,77.0,22.0,788.0,0.0,17.0,930.0,0.0
3,2,3,0,0.6145,0.0,0.0,0.0,0.0,0.0954549,0.21,0.21,0.21,0.21,11.7,90.0,0.0,0.0,9.4,16.1,12.8,80.0,60.0,77.0,152.0,722.0,0.0,467.0,909.0,0.0
3,3,3,0,1.4375,0.0,0.0,0.0,0.0,0.089134894,0.21,0.21,0.21,0.21,10.9,90.0,0.0,0.0,12.2,15.6,12.8,59.0,67.0,77.0,350.0,595.0,0.0,694.0,867.0,0.0
3,4,3,0,1.4096,0.0,0.0,0.0,0.0,0.090621784,0.21,0.21,0.5,0.21,10.0,86.0,0.0,0.0,15.6,15.6,12.2,54.0,67.0,83.0,525.0,385.0,0.0,741.0,716.0,0.0
3,5,3,0,0.4976,0.0,0.0,0.0,0.0,0.09150422,0.21,0.21,0.5,0.21,8.9,86.0,0.0,0.0,16.1,15.0,11.7,58.0,67.0,83.0,689.0,203.0,0.0,885.0,463.0,0.0
3,6,3,0,1.5640167,0.0,0.0,0.0,0.0,0.10471593,0.21,0.21,0.5,0.21,8.3,86.0,0.0,0.0,16.7,13.9,12.2,54.0,72.0,80.0,752.0,45.0,0.0,890.0,47.0,0.0
3,7,3,0,0.8718333,0.0,0.0,0.0,23.691668,0.105751015,0.21,0.21,0.5,0.21,8.3,86.0,22.0,17.0,16.1,13.3,12.2,63.0,78.0,80.0,788.0,0.0,14.0,930.0,0.0,1.0
3,8,3,0,0.5632333,0.0,0.0,0.0,109.72083,0.105657175,0.21,0.21,0.5,0.21,9.4,80.0,152.0,467.0,16.1,12.8,12.8,60.0,77.0,72.0,722.0,0.0,61.0,909.0,0.0,13.0
3,9,3,0,0.41578335,0.0,0.0,0.0,303.625,0.11341466,0.21,0.21,0.21,0.21,12.2,59.0,350.0,694.0,15.6,13.3,13.9,67.0,78.0,62.0,595.0,0.0,191.0,867.0,0.0,8.0
3,10,3,0,0.43738332,0.0,0.0,0.0,472.50418,0.120761454,0.21,0.5,0.21,0.21,15.6,54.0,525.0,741.0,15.6,13.3,15.0,67.0,78.0,58.0,385.0,0.0,382.0,716.0,0.0,87.0
3,11,3,0,0.46181667,0.0,0.0,0.0,590.1,0.12208305,0.21,0.5,0.21,0.21,16.1,58.0,689.0,885.0,15.0,13.9,16.7,67.0,75.0,50.0,203.0,0.0,369.0,463.0,0.0,96.0
3,12,3,0,0.44101667,0.0,0.0,0.0,657.0875,0.11960933,0.21,0.5,0.21,0.21,16.7,54.0,752.0,890.0,13.9,12.8,16.7,72.0,80.0,54.0,45.0,0.0,644.0,47.0,0.0,485.0
3,13,3,0,0.76963335,0.0,0.0,0.0,671.2708,0.115881816,0.21,0.5,0.21,0.21,16.1,63.0,788.0,930.0,13.3,12.8,16.1,78.0,77.0,56.0,0.0,0.0,552.0,0.0,0.0,291.0
3,14,3,0,0.81296664,0.0,0.0,0.0,628.8875,0.12076462,0.21,0.5,0.21,0.21,16.1,60.0,722.0,909.0,12.8,12.8,17.2,77.0,77.0,50.0,0.0,0.0,634.0,0.0,0.0,548.0
3,15,3,0,0.41681665,0.0,0.0,0.0,532.79584,0.12129534,0.21,0.21,0.21,0.21,15.6,67.0,595.0,867.0,13.3,12.8,16.1,78.0,77.0,52.0,0.0,0.0,469.0,0.0,0.0,276.0
3,16,3,0,0.41446668,0.0,0.0,0.0,366.50833,0.1214705,0.5,0.21,0.21,0.5,15.6,67.0,385.0,716.0,13.3,12.2,16.1,78.0,83.0,54.0,0.0,0.0,378.0,0.0,0.0,525.0
3,17,3,0,0.47041667,0.0,0.0,0.0,64.30417,0.12907891,0.5,0.21,0.21,0.5,15.0,67.0,203.0,463.0,13.9,11.7,15.0,75.0,83.0,62.0,0.0,0.0,191.0,0.0,0.0,303.0
3,18,3,0,1.5179167,0.0,0.0,0.0,0.0,0.12743461,0.5,0.21,0.21,0.5,13.9,72.0,45.0,47.0,12.8,12.2,13.9,80.0,80.0,64.0,0.0,0.0,38.0,0.0,0.0,81.0
3,19,3,0,2.69265,0.0,0.0,0.0,0.0,0.12649663,0.5,0.21,0.21,0.5,13.3,78.0,0.0,0.0,12.8,12.2,13.9,77.0,80.0,67.0,0.0,14.0,0.0,0.0,1.0,0.0
3,20,3,0,1.9676666,0.0,0.0,0.0,0.0,0.12306634,0.5,0.21,0.21,0.5,12.8,77.0,0.0,0.0,12.8,12.8,13.9,77.0,72.0,67.0,0.0,61.0,0.0,0.0,13.0,0.0
3,21,3,0,1.7327666,0.0,0.0,0.0,0.0,0.1118926,0.21,0.21,0.21,0.21,13.3,78.0,0.0,0.0,12.8,13.9,13.9,77.0,62.0,72.0,0.0,191.0,0.0,0.0,8.0,0.0
3,22,3,0,1.8804667,0.0,0.0,0.0,0.0,0.09962246,0.21,0.21,0.21,0.21,13.3,78.0,0.0,0.0,12.2,15.0,13.3,83.0,58.0,75.0,0.0,382.0,0.0,0.0,87.0,0.0
3,23,3,0,1.6729667,0.0,0.0,0.0,0.0,0.09908507,0.21,0.21,0.21,0.21,13.9,75.0,0.0,0.0,11.7,16.7,13.3,83.0,50.0,78.0,0.0,369.0,0.0,0.0,96.0,0.0
3,24,3,0,0.8676583,0.0,0.0,0.0,0.0,0.09713589,0.21,0.21,0.21,0.21,12.8,80.0,0.0,0.0,12.2,16.7,14.4,80.0,54.0,84.0,0.0,644.0,0.0,0.0,485.0,0.0
3,1,4,0,0.71363336,0.0,0.0,0.0,0.0,0.0928262,0.21,0.21,0.21,0.21,12.8,77.0,0.0,0.0,12.2,16.1,12.2,80.0,56.0,80.0,14.0,552.0,0.0,1.0,291.0,0.0
3,2,4,0,0.422325,0.0,0.0,0.0,0.0,0.09393702,0.21,0.21,0.21,0.21,12.8,77.0,0.0,0.0,12.8,17.2,12.2,72.0,50.0,77.0,61.0,634.0,0.0,13.0,548.0,0.0
3,3,4,0,0.42076668,0.0,0.0,0.0,0.0,0.09357518,0.21,0.21,0.21,0.21,12.8,77.0,0.0,0.0,13.9,16.1,11.7,62.0,52.0,77.0,191.0,469.0,0.0,8.0,276.0,0.0
3,4,4,0,0.41805,0.0,0.0,0.0,0.0,0.094971016,0.21,0.21,0.5,0.21,12.2,83.0,0.0,0.0,15.0,16.1,11.7,58.0,54.0,74.0,382.0,378.0,0.0,87.0,525.0,0.0
